LogID,Timestamp,LogLevel,Message,LogType
12406,Thu Jul 17 22:11:02 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12407,Thu Jul 17 22:11:16 2024,notice,Found child 28592 in scoreboard slot 6,UNKNOWN
12408,Thu Jul 17 22:11:16 2024,notice,Found child 28593 in scoreboard slot 7,UNKNOWN
12409,Thu Jul 17 22:11:21 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12410,Thu Jul 17 22:11:22 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12411,Thu Jul 17 22:11:23 2024,error,child workerEnv in error state 6,UNKNOWN
12412,Thu Jul 17 22:11:31 2024,notice,Found child 28594 in scoreboard slot 8,UNKNOWN
12413,Thu Jul 17 22:11:35 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12414,Thu Jul 17 22:11:36 2024,error,child workerEnv in error state 6,UNKNOWN
12415,Thu Jul 17 22:11:58 2024,error,child workerEnv in error state 6,UNKNOWN
12416,Thu Jul 17 22:12:11 2024,notice,Found child 28598 in scoreboard slot 7,UNKNOWN
12417,Thu Jul 17 22:12:13 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12418,Thu Jul 17 22:12:13 2024,error,child workerEnv in error state 6,UNKNOWN
12419,Thu Jul 17 22:12:30 2024,notice,Found child 28600 in scoreboard slot 9,UNKNOWN
12420,Thu Jul 17 22:12:31 2024,error,child workerEnv in error state 6,UNKNOWN
12421,Thu Jul 17 22:12:34 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12422,Thu Jul 17 22:12:34 2024,error,child workerEnv in error state 6,UNKNOWN
12423,Thu Jul 17 22:12:36 2024,notice,Found child 28602 in scoreboard slot 6,UNKNOWN
12424,Thu Jul 17 22:12:36 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12425,Thu Jul 17 22:12:36 2024,notice,Found child 28601 in scoreboard slot 10,UNKNOWN
12426,Thu Jul 17 22:12:36 2024,error,child workerEnv in error state 6,UNKNOWN
12427,Thu Jul 17 22:14:04 2024,notice,Found child 28611 in scoreboard slot 8,UNKNOWN
12428,Thu Jul 17 22:14:05 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12429,Thu Jul 17 22:14:06 2024,error,child workerEnv in error state 6,UNKNOWN
12430,Thu Jul 17 22:14:25 2024,notice,Found child 28613 in scoreboard slot 10,UNKNOWN
12431,Thu Jul 17 22:14:25 2024,notice,Found child 28612 in scoreboard slot 9,UNKNOWN
12432,Thu Jul 17 22:14:28 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12433,Thu Jul 17 22:14:28 2024,error,child workerEnv in error state 6,UNKNOWN
12434,Thu Jul 17 22:14:57 2024,error,child workerEnv in error state 6,UNKNOWN
12435,Thu Jul 17 22:15:14 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12436,Thu Jul 17 22:15:13 2024,notice,Found child 28617 in scoreboard slot 9,UNKNOWN
12437,Thu Jul 17 22:15:26 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12438,Thu Jul 17 22:15:59 2024,notice,Found child 28623 in scoreboard slot 8,UNKNOWN
12439,Thu Jul 17 22:16:58 2024,notice,Found child 28637 in scoreboard slot 6,UNKNOWN
12440,Thu Jul 17 22:17:25 2024,notice,Found child 28642 in scoreboard slot 6,UNKNOWN
12441,Thu Jul 17 22:17:25 2024,notice,Found child 28638 in scoreboard slot 7,UNKNOWN
12442,Thu Jul 17 22:17:25 2024,notice,Found child 28641 in scoreboard slot 9,UNKNOWN
12443,Thu Jul 17 22:17:27 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12444,Thu Jul 17 22:17:27 2024,error,child workerEnv in error state 7,UNKNOWN
12445,Thu Jul 17 22:17:27 2024,error,child workerEnv in error state 6,UNKNOWN
12446,Thu Jul 17 22:19:00 2024,notice,Found child 30167 in scoreboard slot 8,UNKNOWN
12447,Thu Jul 17 22:19:07 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12448,Thu Jul 17 22:19:09 2024,error,child workerEnv in error state 6,UNKNOWN
12449,Thu Jul 17 22:19:32 2024,notice,Found child 30173 in scoreboard slot 10,UNKNOWN
12450,Thu Jul 17 22:19:38 2024,error,child workerEnv in error state 6,UNKNOWN
12451,Thu Jul 17 22:20:18 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12452,Thu Jul 17 22:20:22 2024,error,child workerEnv in error state 6,UNKNOWN
12453,Thu Jul 17 22:20:28 2024,notice,Found child 30189 in scoreboard slot 9,UNKNOWN
12454,Thu Jul 17 22:20:28 2024,notice,Found child 30185 in scoreboard slot 10,UNKNOWN
12455,Thu Jul 17 22:20:31 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12456,Thu Jul 17 22:20:32 2024,error,child workerEnv in error state 6,UNKNOWN
12457,Thu Jul 17 22:20:50 2024,notice,Found child 30190 in scoreboard slot 6,UNKNOWN
12458,Thu Jul 17 22:21:07 2024,notice,Found child 30194 in scoreboard slot 8,UNKNOWN
12459,Thu Jul 17 22:21:07 2024,notice,Found child 30195 in scoreboard slot 10,UNKNOWN
12460,Thu Jul 17 22:21:17 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12461,Thu Jul 17 22:21:21 2024,error,child workerEnv in error state 6,UNKNOWN
12462,Thu Jul 17 22:21:35 2024,notice,Found child 30201 in scoreboard slot 7,UNKNOWN
12463,Thu Jul 17 22:21:42 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12464,Thu Jul 17 22:21:44 2024,error,child workerEnv in error state 6,UNKNOWN
12465,Thu Jul 17 22:22:12 2024,notice,Found child 30208 in scoreboard slot 10,UNKNOWN
12466,Thu Jul 17 22:22:12 2024,notice,Found child 30206 in scoreboard slot 8,UNKNOWN
12467,Thu Jul 17 22:22:12 2024,notice,Found child 30209 in scoreboard slot 9,UNKNOWN
12468,Thu Jul 17 22:22:22 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12469,Thu Jul 17 22:22:24 2024,error,child workerEnv in error state 6,UNKNOWN
12470,Thu Jul 17 22:22:43 2024,notice,Found child 30210 in scoreboard slot 6,UNKNOWN
12471,Thu Jul 17 22:22:58 2024,notice,Found child 30217 in scoreboard slot 8,UNKNOWN
12472,Thu Jul 17 22:23:31 2024,notice,Found child 30221 in scoreboard slot 10,UNKNOWN
12473,Thu Jul 17 22:23:31 2024,notice,Found child 30228 in scoreboard slot 8,UNKNOWN
12474,Thu Jul 17 22:23:31 2024,notice,Found child 30232 in scoreboard slot 9,UNKNOWN
12475,Thu Jul 17 22:23:45 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12476,Thu Jul 17 22:24:01 2024,notice,Found child 30237 in scoreboard slot 6,UNKNOWN
12477,Thu Jul 17 22:24:01 2024,notice,Found child 30243 in scoreboard slot 8,UNKNOWN
12478,Thu Jul 17 22:24:01 2024,notice,Found child 30244 in scoreboard slot 7,UNKNOWN
12479,Thu Jul 17 22:24:01 2024,error,child workerEnv in error state 8,UNKNOWN
12480,Thu Jul 17 22:24:01 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12481,Thu Jul 17 22:24:01 2024,error,child workerEnv in error state 9,UNKNOWN
12482,Thu Jul 17 22:25:03 2024,notice,Found child 30273 in scoreboard slot 9,UNKNOWN
12483,Thu Jul 17 22:25:16 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12484,Thu Jul 17 22:25:24 2024,error,child workerEnv in error state 6,UNKNOWN
12485,Thu Jul 17 22:25:27 2024,notice,Found child 30277 in scoreboard slot 10,UNKNOWN
12486,Thu Jul 17 22:25:39 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12487,Thu Jul 17 22:25:47 2024,notice,Found child 30285 in scoreboard slot 9,UNKNOWN
12488,Thu Jul 17 22:25:47 2024,notice,Found child 30287 in scoreboard slot 6,UNKNOWN
12489,Thu Jul 17 22:25:47 2024,notice,Found child 30279 in scoreboard slot 8,UNKNOWN
12490,Thu Jul 17 22:25:47 2024,notice,Found child 30282 in scoreboard slot 7,UNKNOWN
12491,Thu Jul 17 22:25:53 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12492,Thu Jul 17 22:25:55 2024,error,child workerEnv in error state 6,UNKNOWN
12493,Thu Jul 17 22:26:26 2024,notice,Found child 30289 in scoreboard slot 8,UNKNOWN
12494,Thu Jul 17 22:26:26 2024,notice,Found child 30290 in scoreboard slot 7,UNKNOWN
12495,Thu Jul 17 22:26:26 2024,notice,Found child 30288 in scoreboard slot 10,UNKNOWN
12496,Thu Jul 17 22:26:32 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12497,Thu Jul 17 22:26:36 2024,error,child workerEnv in error state 6,UNKNOWN
12498,Thu Jul 17 22:27:21 2024,notice,Found child 30299 in scoreboard slot 8,UNKNOWN
12499,Thu Jul 17 22:27:21 2024,notice,Found child 30300 in scoreboard slot 7,UNKNOWN
12500,Thu Jul 17 22:27:26 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12501,Thu Jul 17 22:27:27 2024,error,child workerEnv in error state 6,UNKNOWN
12502,Thu Jul 17 22:27:51 2024,notice,Found child 30307 in scoreboard slot 10,UNKNOWN
12503,Thu Jul 17 22:27:51 2024,notice,Found child 30309 in scoreboard slot 8,UNKNOWN
12504,Thu Jul 17 22:27:57 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12505,Thu Jul 17 22:27:57 2024,error,child workerEnv in error state 6,UNKNOWN
12506,Thu Jul 17 22:28:58 2024,notice,Found child 30328 in scoreboard slot 8,UNKNOWN
12507,Thu Jul 17 22:28:58 2024,notice,Found child 30327 in scoreboard slot 11,UNKNOWN
12508,Thu Jul 17 22:28:58 2024,notice,Found child 30323 in scoreboard slot 7,UNKNOWN
12509,Thu Jul 17 22:28:58 2024,notice,Found child 30326 in scoreboard slot 6,UNKNOWN
12510,Thu Jul 17 22:29:01 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12511,Thu Jul 17 22:29:01 2024,error,child workerEnv in error state 6,UNKNOWN
12512,Thu Jul 17 22:30:19 2024,notice,Found child 30358 in scoreboard slot 6,UNKNOWN
12513,Thu Jul 17 22:30:28 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12514,Thu Jul 17 22:30:30 2024,error,child workerEnv in error state 6,UNKNOWN
12515,Thu Jul 17 22:31:07 2024,notice,Found child 30360 in scoreboard slot 10,UNKNOWN
12516,Thu Jul 17 22:31:17 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12517,Thu Jul 17 22:31:22 2024,error,child workerEnv in error state 6,UNKNOWN
12518,Thu Jul 17 22:31:39 2024,notice,Found child 30371 in scoreboard slot 10,UNKNOWN
12519,Thu Jul 17 22:31:39 2024,notice,Found child 30370 in scoreboard slot 9,UNKNOWN
12520,Thu Jul 17 22:31:39 2024,notice,Found child 30369 in scoreboard slot 6,UNKNOWN
12521,Thu Jul 17 22:32:00 2024,error,child workerEnv in error state 7,UNKNOWN
12522,Thu Jul 17 22:32:19 2024,notice,Found child 30375 in scoreboard slot 7,UNKNOWN
12523,Thu Jul 17 22:33:31 2024,notice,Found child 30391 in scoreboard slot 10,UNKNOWN
12524,Thu Jul 17 22:33:31 2024,notice,Found child 30389 in scoreboard slot 9,UNKNOWN
12525,Thu Jul 17 22:33:31 2024,notice,Found child 30386 in scoreboard slot 6,UNKNOWN
12526,Thu Jul 17 22:33:31 2024,notice,Found child 30398 in scoreboard slot 8,UNKNOWN
12527,Thu Jul 17 22:33:41 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12528,Thu Jul 17 22:33:42 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12529,Thu Jul 17 22:33:43 2024,error,child workerEnv in error state 9,UNKNOWN
12530,Thu Jul 17 22:33:43 2024,error,child workerEnv in error state 7,UNKNOWN
12531,Thu Jul 17 22:34:03 2024,notice,Found child 30407 in scoreboard slot 7,UNKNOWN
12532,Thu Jul 17 22:34:04 2024,notice,Found child 30410 in scoreboard slot 9,UNKNOWN
12533,Thu Jul 17 22:34:05 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12534,Thu Jul 17 22:34:05 2024,error,child workerEnv in error state 7,UNKNOWN
12535,Thu Jul 17 22:34:05 2024,error,child workerEnv in error state 8,UNKNOWN
12536,Thu Jul 17 22:35:07 2024,notice,Found child 30594 in scoreboard slot 8,UNKNOWN
12537,Thu Jul 17 22:35:14 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12538,Thu Jul 17 22:35:16 2024,notice,Found child 30598 in scoreboard slot 7,UNKNOWN
12539,Thu Jul 17 22:35:16 2024,error,child workerEnv in error state 6,UNKNOWN
12540,Thu Jul 17 22:35:18 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12541,Thu Jul 17 22:35:18 2024,error,child workerEnv in error state 6,UNKNOWN
12542,Thu Jul 17 22:35:53 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12543,Thu Jul 17 22:35:54 2024,error,child workerEnv in error state 6,UNKNOWN
12544,Thu Jul 17 22:35:54 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12545,Thu Jul 17 22:36:12 2024,notice,Found child 30614 in scoreboard slot 9,UNKNOWN
12546,Thu Jul 17 22:36:20 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12547,Thu Jul 17 22:36:22 2024,error,child workerEnv in error state 6,UNKNOWN
12548,Thu Jul 17 22:37:04 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12549,Thu Jul 17 22:37:06 2024,error,child workerEnv in error state 6,UNKNOWN
12550,Thu Jul 17 22:37:29 2024,notice,Found child 30624 in scoreboard slot 9,UNKNOWN
12551,Thu Jul 17 22:37:29 2024,notice,Found child 30623 in scoreboard slot 7,UNKNOWN
12552,Thu Jul 17 22:37:37 2024,error,child workerEnv in error state 6,UNKNOWN
12553,Thu Jul 17 22:37:42 2024,notice,Found child 30629 in scoreboard slot 8,UNKNOWN
12554,Thu Jul 17 22:37:58 2024,notice,Found child 30634 in scoreboard slot 9,UNKNOWN
12555,Thu Jul 17 22:37:58 2024,notice,Found child 30632 in scoreboard slot 6,UNKNOWN
12556,Thu Jul 17 22:39:09 2024,notice,Found child 30653 in scoreboard slot 9,UNKNOWN
12557,Thu Jul 17 22:39:09 2024,notice,Found child 30654 in scoreboard slot 11,UNKNOWN
12558,Thu Jul 17 22:39:09 2024,notice,Found child 30652 in scoreboard slot 7,UNKNOWN
12559,Thu Jul 17 22:39:09 2024,notice,Found child 30649 in scoreboard slot 8,UNKNOWN
12560,Thu Jul 17 22:39:09 2024,notice,Found child 30651 in scoreboard slot 6,UNKNOWN
12561,Thu Jul 17 22:39:12 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12562,Thu Jul 17 22:39:13 2024,error,child workerEnv in error state 7,UNKNOWN
12563,Thu Jul 17 22:40:36 2024,notice,Found child 30764 in scoreboard slot 8,UNKNOWN
12564,Thu Jul 17 22:40:36 2024,notice,Found child 30761 in scoreboard slot 10,UNKNOWN
12565,Thu Jul 17 22:40:36 2024,notice,Found child 30767 in scoreboard slot 6,UNKNOWN
12566,Thu Jul 17 22:40:39 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12567,Thu Jul 17 22:40:39 2024,error,child workerEnv in error state 6,UNKNOWN
12568,Thu Jul 17 22:40:41 2024,notice,Found child 30769 in scoreboard slot 7,UNKNOWN
12569,Thu Jul 17 22:40:41 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12570,Thu Jul 17 22:40:41 2024,error,child workerEnv in error state 7,UNKNOWN
12571,Thu Jul 17 22:40:41 2024,error,child workerEnv in error state 6,UNKNOWN
12572,Thu Jul 17 22:44:05 2024,notice,Found child 6725 in scoreboard slot 10,UNKNOWN
12573,Thu Jul 17 22:44:06 2024,notice,Found child 6726 in scoreboard slot 8,UNKNOWN
12574,Thu Jul 17 22:44:11 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12575,Thu Jul 17 22:44:34 2024,notice,Found child 6736 in scoreboard slot 10,UNKNOWN
12576,Thu Jul 17 22:44:35 2024,notice,Found child 6734 in scoreboard slot 9,UNKNOWN
12577,Thu Jul 17 22:44:49 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12578,Thu Jul 17 22:45:02 2024,notice,Found child 6740 in scoreboard slot 7,UNKNOWN
12579,Thu Jul 17 22:45:09 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12580,Thu Jul 17 22:45:12 2024,error,child workerEnv in error state 6,UNKNOWN
12581,Thu Jul 17 22:45:12 2024,error,child workerEnv in error state 7,UNKNOWN
12582,Thu Jul 17 22:45:33 2024,notice,Found child 6748 in scoreboard slot 6,UNKNOWN
12583,Thu Jul 17 22:45:46 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12584,Thu Jul 17 22:45:49 2024,error,child workerEnv in error state 7,UNKNOWN
12585,Thu Jul 17 22:46:02 2024,notice,Found child 6751 in scoreboard slot 9,UNKNOWN
12586,Thu Jul 17 22:46:12 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12587,Thu Jul 17 22:46:13 2024,error,child workerEnv in error state 7,UNKNOWN
12588,Thu Jul 17 22:46:26 2024,notice,Found child 6754 in scoreboard slot 8,UNKNOWN
12589,Thu Jul 17 22:46:26 2024,notice,Found child 6755 in scoreboard slot 6,UNKNOWN
12590,Thu Jul 17 22:46:48 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12591,Thu Jul 17 22:46:51 2024,error,child workerEnv in error state 7,UNKNOWN
12592,Thu Jul 17 22:47:12 2024,notice,Found child 6766 in scoreboard slot 6,UNKNOWN
12593,Thu Jul 17 22:47:12 2024,notice,Found child 6767 in scoreboard slot 7,UNKNOWN
12594,Thu Jul 17 22:47:15 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12595,Thu Jul 17 22:47:15 2024,error,child workerEnv in error state 6,UNKNOWN
12596,Thu Jul 17 22:47:15 2024,error,child workerEnv in error state 7,UNKNOWN
12597,Thu Jul 17 22:47:17 2024,notice,Found child 6768 in scoreboard slot 9,UNKNOWN
12598,Thu Jul 17 22:47:17 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12599,Thu Jul 17 22:47:17 2024,error,child workerEnv in error state 6,UNKNOWN
12600,Thu Jul 17 22:49:49 2024,notice,Found child 8533 in scoreboard slot 8,UNKNOWN
12601,Thu Jul 17 22:49:54 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12602,Thu Jul 17 22:49:56 2024,error,child workerEnv in error state 6,UNKNOWN
12603,Thu Jul 17 22:50:17 2024,notice,Found child 8539 in scoreboard slot 7,UNKNOWN
12604,Thu Jul 17 22:50:21 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12605,Thu Jul 17 22:50:21 2024,error,child workerEnv in error state 6,UNKNOWN
12606,Thu Jul 17 22:50:46 2024,notice,Found child 8541 in scoreboard slot 9,UNKNOWN
12607,Thu Jul 17 22:51:08 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12608,Thu Jul 17 22:51:42 2024,notice,Found child 8547 in scoreboard slot 10,UNKNOWN
12609,Thu Jul 17 22:51:54 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12610,Thu Jul 17 22:51:55 2024,error,child workerEnv in error state 6,UNKNOWN
12611,Thu Jul 17 22:52:24 2024,notice,Found child 8553 in scoreboard slot 8,UNKNOWN
12612,Thu Jul 17 22:52:32 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12613,Thu Jul 17 22:52:35 2024,error,child workerEnv in error state 6,UNKNOWN
12614,Thu Jul 17 22:53:00 2024,notice,Found child 8560 in scoreboard slot 7,UNKNOWN
12615,Thu Jul 17 22:53:06 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12616,Thu Jul 17 22:53:06 2024,error,child workerEnv in error state 6,UNKNOWN
12617,Thu Jul 17 22:53:10 2024,notice,Found child 8565 in scoreboard slot 9,UNKNOWN
12618,Thu Jul 17 22:53:10 2024,notice,Found child 8573 in scoreboard slot 10,UNKNOWN
12619,Thu Jul 17 22:53:12 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12620,Thu Jul 17 22:57:00 2024,notice,Found child 8764 in scoreboard slot 10,UNKNOWN
12621,Thu Jul 17 22:57:00 2024,notice,Found child 8765 in scoreboard slot 11,UNKNOWN
12622,Thu Jul 17 22:57:00 2024,notice,Found child 8744 in scoreboard slot 8,UNKNOWN
12623,Thu Jul 17 22:57:00 2024,notice,Found child 8743 in scoreboard slot 7,UNKNOWN
12624,Thu Jul 17 22:57:00 2024,notice,Found child 8738 in scoreboard slot 6,UNKNOWN
12625,Thu Jul 17 22:57:01 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12626,Thu Jul 17 22:57:01 2024,error,child workerEnv in error state 6,UNKNOWN
12627,Thu Jul 17 23:05:04 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12628,Thu Jul 17 23:05:23 2024,notice,Found child 25798 in scoreboard slot 7,UNKNOWN
12629,Thu Jul 17 23:05:25 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12630,Thu Jul 17 23:05:25 2024,error,child workerEnv in error state 6,UNKNOWN
12631,Thu Jul 17 23:05:27 2024,notice,Found child 25805 in scoreboard slot 9,UNKNOWN
12632,Thu Jul 17 23:05:27 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12633,Thu Jul 17 23:05:27 2024,error,child workerEnv in error state 6,UNKNOWN
12634,Thu Jul 17 23:08:06 2024,error,222.166.160.184] Directory index forbidden by rule: /var/www/html/,T13
12635,Thu Jul 17 23:08:10 2024,notice,Found child 1000 in scoreboard slot 10,UNKNOWN
12636,Thu Jul 17 23:08:13 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12637,Thu Jul 17 23:08:13 2024,error,child workerEnv in error state 6,UNKNOWN
12638,Thu Jul 17 23:53:57 2024,notice,Found child 32347 in scoreboard slot 6,UNKNOWN
12639,Thu Jul 17 23:53:57 2024,notice,Found child 32348 in scoreboard slot 7,UNKNOWN
12640,Thu Jul 17 23:54:39 2024,notice,Found child 32353 in scoreboard slot 10,UNKNOWN
12641,Thu Jul 17 23:54:59 2024,error,child workerEnv in error state 7,UNKNOWN
12642,Thu Jul 17 23:55:02 2024,notice,Found child 32358 in scoreboard slot 8,UNKNOWN
12643,Thu Jul 17 23:55:02 2024,notice,Found child 32355 in scoreboard slot 7,UNKNOWN
12644,Thu Jul 17 23:55:04 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12645,Thu Jul 17 23:55:04 2024,error,child workerEnv in error state 6,UNKNOWN
12646,Thu Jul 17 23:58:57 2024,notice,Found child 32388 in scoreboard slot 8,UNKNOWN
12647,Thu Jul 17 23:58:57 2024,notice,Found child 32387 in scoreboard slot 7,UNKNOWN
12648,Thu Jul 17 23:58:57 2024,notice,Found child 32386 in scoreboard slot 6,UNKNOWN
12649,Thu Jul 17 23:59:07 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12650,Thu Jul 17 23:59:08 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12651,Thu Jul 17 23:59:09 2024,error,child workerEnv in error state 6,UNKNOWN
12652,Thu Jul 17 23:59:21 2024,notice,Found child 32390 in scoreboard slot 8,UNKNOWN
12653,Thu Jul 17 23:59:23 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12654,Thu Jul 17 23:59:23 2024,error,child workerEnv in error state 6,UNKNOWN
12655,Fri Jul 18 00:04:08 2024,notice,Found child 32410 in scoreboard slot 7,UNKNOWN
12656,Fri Jul 18 00:05:28 2024,notice,Found child 32422 in scoreboard slot 8,UNKNOWN
12657,Fri Jul 18 00:05:28 2024,notice,Found child 32419 in scoreboard slot 6,UNKNOWN
12658,Fri Jul 18 00:05:28 2024,notice,Found child 32421 in scoreboard slot 11,UNKNOWN
12659,Fri Jul 18 00:05:34 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12660,Fri Jul 18 00:05:37 2024,error,child workerEnv in error state 6,UNKNOWN
12661,Fri Jul 18 00:05:37 2024,error,child workerEnv in error state 7,UNKNOWN
12662,Fri Jul 18 00:05:58 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12663,Fri Jul 18 00:09:18 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12664,Fri Jul 18 00:09:18 2024,notice,Found child 32435 in scoreboard slot 10,UNKNOWN
12665,Fri Jul 18 00:09:34 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12666,Fri Jul 18 00:09:36 2024,error,child workerEnv in error state 6,UNKNOWN
12667,Fri Jul 18 00:09:48 2024,notice,Found child 32436 in scoreboard slot 6,UNKNOWN
12668,Fri Jul 18 00:09:48 2024,notice,Found child 32437 in scoreboard slot 7,UNKNOWN
12669,Fri Jul 18 00:09:59 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12670,Fri Jul 18 00:10:02 2024,error,child workerEnv in error state 6,UNKNOWN
12671,Fri Jul 18 00:10:21 2024,error,child workerEnv in error state 6,UNKNOWN
12672,Fri Jul 18 00:10:20 2024,notice,Found child 32440 in scoreboard slot 10,UNKNOWN
12673,Fri Jul 18 00:10:20 2024,notice,Found child 32441 in scoreboard slot 6,UNKNOWN
12674,Fri Jul 18 00:10:30 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12675,Fri Jul 18 00:10:32 2024,error,child workerEnv in error state 7,UNKNOWN
12676,Fri Jul 18 00:10:52 2024,notice,Found child 32442 in scoreboard slot 7,UNKNOWN
12677,Fri Jul 18 00:10:52 2024,notice,Found child 32443 in scoreboard slot 8,UNKNOWN
12678,Fri Jul 18 00:11:08 2024,error,child workerEnv in error state 7,UNKNOWN
12679,Fri Jul 18 00:11:08 2024,error,child workerEnv in error state 6,UNKNOWN
12680,Fri Jul 18 00:11:09 2024,notice,Found child 32445 in scoreboard slot 10,UNKNOWN
12681,Fri Jul 18 00:11:28 2024,error,child workerEnv in error state 6,UNKNOWN
12682,Fri Jul 18 00:11:36 2024,notice,Found child 32446 in scoreboard slot 6,UNKNOWN
12683,Fri Jul 18 00:11:37 2024,notice,Found child 32448 in scoreboard slot 8,UNKNOWN
12684,Fri Jul 18 00:11:50 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12685,Fri Jul 18 00:11:52 2024,error,child workerEnv in error state 6,UNKNOWN
12686,Fri Jul 18 00:11:52 2024,error,child workerEnv in error state 7,UNKNOWN
12687,Fri Jul 18 00:12:02 2024,notice,Found child 32449 in scoreboard slot 9,UNKNOWN
12688,Fri Jul 18 00:12:16 2024,notice,Found child 32452 in scoreboard slot 7,UNKNOWN
12689,Fri Jul 18 00:12:28 2024,notice,ok /etc/httpd/conf/workers2.properties,UNKNOWN
12690,Fri Jul 18 00:12:31 2024,error,child workerEnv in error state 7,UNKNOWN
12691,Fri Jul 18 00:12:53 2024,notice,Found child 32454 in scoreboard slot 7,UNKNOWN
12692,Fri Jul 18 00:12:53 2024,notice,Found child 32453 in scoreboard slot 8,UNKNOWN
